"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"New Jersey",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,279900,275000,279900,289900,299900,309000,309000,307000,299990,299900,299900,298500,289000,285000,289888,296995,299999,3e+05,309000,319900,309900,3e+05,299900,299000,285000,279900,284900,298500,304999,314900,315000,310000,299900,299900,299000,289900,279900,275900,279900,295000,301826,312500,315000,314900,3e+05,299998,299900,295000,284900,279000
"Virginia",12,234000,234900,235000,236550,235000,234900,234900,229950,239000,231950,225000,219900,214900,215000,224900,225000,229900,231080,229900,229000,225000,219900,212000,2e+05,2e+05,205000,214900,219500,221000,223999,219900,215000,209900,210990,229500,225548,227500,229927,239000,249000,249900,249950,249900,249000,247900,244900,239000,237500,236900,239000,249900,259950,269700,269900,269900,268000,267500,261490,259900,250000,249900,259500,269000,279500,284900,285000,275900,279000,279900,279000,274900,269900,269000,260000,279950,292900,298000,296265,289990,285000,285000,279950,279000,274900,269900,279000,294900,3e+05,310000,310000,305000,299900,299900,299990,299900,294990,294990
"Washington",13,261500,259950,265000,259950,255000,257000,259500,255000,259950,244900,235000,229000,219900,216950,220000,219900,224000,224995,225000,229000,225000,220000,215000,209900,209000,214998,219950,222500,225000,227000,225000,224900,220000,217900,246900,243000,240000,245000,249950,254900,264990,269900,272500,269990,273400,273900,263950,262500,255000,259950,269000,275000,280000,288790,289000,289000,289000,285000,272000,259000,265000,275000,283000,289950,298000,299500,299000,299500,299000,299000,298000,290950,289900,289950,295000,3e+05,314900,319950,321970,320000,320000,324500,319965,315000,314900,320000,335000,345000,350000,359900,359950,359000,359995,359900,359000,354000,349950
"Massachusetts",14,299900,319900,315000,312000,309900,309000,309000,3e+05,319000,315000,314900,299900,299900,317900,319900,324900,329000,329000,319900,314900,310000,299900,285000,275000,275000,274900,284900,299000,299900,299900,299000,290000,292900,298500,339000,329900,329900,339900,349900,359000,365000,369900,365000,354000,357000,359000,350000,349900,349000,357000,364900,374900,379000,375000,369900,364900,364900,364500,360000,354000,350000,355000,363400,374900,379900,379900,379900,375000,379000,375000,375000,369900,365000,375000,394900,399900,409000,409900,399900,399500,399000,399900,399900,398000,389900,399900,424900,434900,439900,439900,435900,429900,429900,429000,425000,420000,419900
"Indiana",15,124900,124900,126900,126900,126900,125900,124900,124900,125000,124900,123000,119900,119500,119900,124900,125900,129000,129900,129900,128000,125000,124900,119900,114900,114000,114000,114900,117500,118900,118500,117900,115000,114000,112900,124000,121650,120000,124900,127970,129900,130000,133500,130500,129900,129900,129900,125900,125000,124900,126900,130000,135000,139900,139900,139900,139900,138000,135000,134900,129900,130900,134900,139000,139900,139950,142000,139900,139900,139900,137500,135990,132000,130950,132500,135000,139900,144900,145000,146000,144900,142750,142500,140000,139900,139900,142400,150000,159900,165000,167500,168900,165000,169000,168000,165000,164900,165000
"Arizona",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221748.5,224900,224900,225000,230000,235000,238500,238000,235000,235000,235000,238000,234800,230000,239000,244900,249194,250000,255000,255000,249999,255000,254900,259000,259900,258500,259000,259900,260000,266000,269000,269000,265000,264900,265000,265000,265000,265000,265000,269900,272000,277000,279500,276000,275500,276560,279000,279900,279900,279990,280990
"Tennessee",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154900,154900,159000,159900,164900,169000,169900,169900,168685,168592.5,168500,165000,165000,164900,165000,169900,172900,175000,175000,175000,175000,174900,174900,172000,169900,170000,175000,172900,179000,185000,187900,187900,185000,185000,180000,182000,179900,179900,179900,182450,189900,195000,198660.5,199900,199900,199900,199900,199500,199000,195000,199900,209000,215000,219900,224500,225000,224900,225000,225000,225900,225000,225000
"Missouri",18,139900,139900,139900,139900,139900,139900,139900,139900,144900,140500,139900,135000,129900,129900,134900,138000,139900,139900,139900,139000,135000,134900,129900,125000,129900,125000,126500,129900,129900,129900,127500,125000,125000,124990,134900,129900,129900,130000,135000,139900,140000,140000,139900,139900,139900,139000,135000,134900,134000,135000,139900,141900,145500,145000,145000,144900,143900,140000,139900,138900,138000,139900,144900,149000,149900,149900,148500,145000,145000,144974.5,144900,139900,139900,140000,149000,154500,155000,155900,155000,154900,152900,152900,150000,149900,149900,152500,159900,165000,169763.5,169960,170000,169900,169900,169500,166900,165000,164900
"Maryland",19,249900,249900,249900,249990,249777.5,244900,239900,230000,245000,244000,244000,232900,229000,228900,235000,239900,244922,249000,249000,247000,245000,240000,235000,234900,235000,237500,239900,235000,234994.5,249900,249900,249900,245000,245000,255000,249900,249900,250000,259975,269990,279900,284990,280000,278460,279000,279652.5,270875,279000,269000,269999,279000,287894,295000,295000,293000,289000,289900,284000,275000,269000,265000,269900,275000,282900,289900,289900,284380,284950,289000,279990,278505.5,274500,269900,269900,279900,295000,299900,299900,299000,294900,297500,299000,295748.5,285657,282000,289000,299900,314900,319900,319900,319900,315000,315000,315000,310000,299999,299900
"Wisconsin",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149000,149900,154000,155300,159900,164900,165900,165900,164900,162000,159900,159000,156900,154900,156000,159900,164900,169000,169900,169900,169900,169900,169500,165500,160000,159900,164900,169750,169900,174900,175500,175000,175000,175000,174900,170000,169900,169900,169900,174900,179900,184900,185000,186900,184900,183900,179900,179900,179000,178900,179900,186900,189900,199000,199900,199900,199000,196800,195000,193000,189900,194900
