"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"Alabama",23,399900,399900,409950,399900,399900,389000,379900,369900,369429,356900,356900,346375,339900,345000,349900,339449.5,340000,325000,328000,329900,339900,329900,320000,299900,299000,299000,312500,299000,296686,299900,312000,299000,3e+05,299999.5,309900,308000,299900,309648,309900,313000,315950,319900,324835,323360,322250.5,319000,326999,321500,324750,329900,329900,339000,342900,340999,343900,339900,339250,336307,325000,330000,330000,336307,345900,349900,349000,347629,349000,349450,329900,344900,339900,329899,329000,356900,367000,369900,369000,366668.5,373850,369900,359235,359117.5,349900,349900,349900,358900,359900,366000,359500,366000,359900,359500,356900,349900,336941,340000,342990
"South Carolina",24,524900,499900,498941.5,489000,475000,474900,475000,469900,479900,469900,459950,449900,435000,439500,439000,425000,417000,409900,399900,375000,349000,339900,349000,369900,350000,353400,364900,349900,360000,360000,359000,340000,345000,349250,375000,369900,364359,364359,373394.5,366711,367657.5,375000,382700,374200,369900,349900,350000,357845,357915,360000,359752.5,369900,380000,374185,359900,360000,369900,375000,353253,379900,359900,365000,375000,380217,379900,382945,379000,379900,370842,375000,369990,359680.5,349816.5,369000,379900,384450,379900,380680,385000,395000,399000,399000,364900,366850,366761,367284,369900,371990,380900,379000,376900,378900,379995,380000,369000,359900,354047.5
"Louisiana",25,358900,349000,350000,359900,359900,359949.5,363000,359000,351000,349900,339900,324950,299500,299900,305000,306900,299000,289000,275000,269900,280670,267000,265000,240000,250625,265000,240000,239700,219000,249000,249900,254900,239500,255000,295000,280000,275000,275000,279700,279000,277000,289900,295000,290000,3e+05,297000,285000,285000,309500,325000,335000,335000,332000,335000,325000,325900,329900,339950,344030.5,339000,349900,339000,353577,375000,379450,375000,379950,391500,394000,399000,384900,375000,379450,389000,394000,395000,398950,398500,398750,396097,399000,399000,399000,395000,399000,399000,397500,399000,396439,4e+05,4e+05,4e+05,409000,402500,425000,409000,417000
"Kentucky",26,349900,349900,349900,349900,349000,349000,349900,341000,345450,339900,334900,329900,329000,325000,325000,325000,329000,319900,301750,301900,309450,299000,299000,297250,289000,295000,299500,299900,299900,299900,299000,299900,299900,299500,299500,299000,290000,295000,3e+05,3e+05,309000,309000,309000,309000,315000,319000,309000,314950,303400,324000,331500,329900,342295,343900,329900,329000,324900,329900,330000,329900,329900,329900,325450,337500,344900,342000,347450,339900,339000,335000,339000,329900,325000,329000,342000,339900,339950,349000,345000,349000,349000,349900,349900,349900,359000,350000,369900,379900,374900,375000,365000,358800,359900,359900,365550,351500,358500
"Oregon",27,350000,349000,345900,345900,339000,339900,339000,339900,349900,325000,314250,304000,296500,299500,309000,295000,289000,284900,294500,299500,300700,299900,299000,299900,309450,310000,324997,325000,324925,325000,329900,339000,340000,359000,374995,369471,369471,375000,379000,389900,391975,399000,395000,393900,391499.5,389000,384900,384947.5,385000,389900,399900,399999,399900,419975,425000,429500,420000,419000,419000,4e+05,415000,419949.5,430000,435000,449500,450000,445000,445000,450000,460900,460000,459900,469000,469999,479900,484450,499000,495000,489900,484997.5,493950,497956.5,499900,505000,499000,495000,5e+05,525000,549900,549900,550000,549000,545000,544995,537000,529900,539000
"Oklahoma",28,375000,375000,372450,354000,350000,350000,349900,339900,329900,329900,325000,310000,289900,281184,294900,298200,299900,295000,293000,295394,309950,309950,305000,305000,319000,320000,333000,311048,319000,325000,339500,319500,299900,299950,335000,335000,335000,333730,349900,349900,359350,350495,349900,349000,358104,364900,350000,370000,370000,369000,349000,356950,359900,349950,349900,353990,350000,349000,349000,349894.5,360000,369900,370000,374900,383948.5,384997.5,373500,379000,382997,379700,387900,389900,379950,387750,386900,397000,399000,399900,395000,399900,399000,389950,382500,380000,387877,389892,385900,393833.5,389250,399999,390000,399990,410000,414950,424500,411087.5,412000
"Connecticut",29,,,,,,,,,,,,,,525000,569900,599000,599900,599000,595000,549900,549000,549900,549900,543000,499999.5,550000,569000,595000,625000,613700,579900,549900,560000,549000,549900,548250,549000,629000,625000,625000,639450,629000,595000,553000,550000,558000,536250,534450,499900,549900,597000,629000,628000,615000,599000,565000,570000,575000,559450,525000,549000,599500,629900,639900,629900,619900,599000,569950,559000,549900,558250,539000,549000,599000,649000,680000,699000,719900,695000,658995,675000,659925,650000,605000,599900,659000,711750,725000,728900,699900,699000,645000,650000,628500,639000,599900,599900
"Iowa",30,275000,273241,279900,279900,285000,284225,285000,279950,283950,279000,265000,260000,261000,269000,267500,268500,271000,269900,259900,257500,251450,249900,249900,249900,245000,249900,259900,269900,269900,281750,279999,277700,274900,274900,275000,269950,269000,273000,289000,295000,299750,299900,3e+05,299900,295000,295000,298079.5,306950,307000,324125,329900,324900,328500,326500,320000,319900,319900,321000,319900,319900,324900,335000,337900,339900,350000,350000,349900,345450,345000,342250,344900,337200,339000,345760,350000,359000,355000,351500,349900,350000,349900,349900,345500,345000,349900,355950,359900,366900,367950,369023,365000,364900,365700,360950,364945,367500,369900
"Mississippi",31,328500,335000,328500,320000,325000,325000,325000,325000,315900,310500,299900,299900,299900,299450,295000,279000,279000,275000,269000,275000,275750,285000,285000,285000,291399.5,295250,319500,293400,299900,299500,294500,295000,294750,295450,299900,299999.5,299999,299000,299999,299999,299900,297500,299999,299900,299000,297500,295900,298500,295000,298000,298750,299900,299900,298950,298950,298512.5,298512.5,299000,299700,308000,315000,324997.5,324997.5,325000,319900,322500,319000,319000,309900,299900,299900,295000,293750,314750,308900,314900,319450,305000,305165,298817.5,325000,339900,329900,338450,349450,349950,350000,348500,345450,345900,345900,341900,345900,334050,332450,343900,350000
"Arkansas",32,325000,316500,331950,329900,330000,339900,325000,339000,347500,330000,339900,339000,329900,310200,333000,322400,324950,325000,327500,329000,324950,324900,325000,329000,333250,340000,349000,345000,339900,346500,349450,339950,357000,349900,349900,359900,350000,345750,349900,349500,349000,349900,349900,374900,365000,369900,375000,369900,369900,369900,369900,365900,359900,349250,354500,359450,359000,349900,349900,356500,351500,369450,350000,357500,353000,349900,359000,359000,358450,345000,349000,349500,349700,329000,339500,339950,349500,349900,355000,350000,354950,359900,359900,349450,346900,354125,350000,350000,366500,375000,369900,381200,389900,386860,379500,375000,388490
