"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"New Jersey",11,240500,239800,239990,238000,229900,224900,219900,210000,222000,224900,220000,219900,209900,215000,209888,199900,209000,2e+05,199500,199900,199000,195000,195000,189000,189990,198350,199900,195000,199900,199000,185250,179900,177450,178000,209000,209900,209000,215000,219900,219900,225000,225000,229000,229000,225000,229000,229900,225000,225000,225000,226750,230000,239000,239000,239000,233000,233000,229000,225000,224900,219900,220000,225000,229000,220000,219000,235000,229000,229900,229900,225000,219700,221990,224900,225000,226000,229000,225000,224900,220000,225000,225000,224500,219000,219625,219900,228000,230000,235000,234900,232900,229900,229900,236900,235000,235000,234000
"Virginia",12,153900,154900,159000,160000,159900,159900,159000,154500,159900,159000,151975,149900,145000,144900,145000,144900,148550,149000,145000,145600,143900,139000,139950,137500,138000,139900,140000,143900,145000,145000,145000,140000,139900,143000,149500,145250,145000,149000,149900,155000,157500,159000,157925,155000,155000,155000,150000,150000,149900,153900,159000,163900,165000,168000,165000,165000,165900,164950,160000,159500,159000,165000,169900,172900,175000,175000,172500,175000,175900,175000,170000,169900,167900,165000,175000,179250,179900,180000,179900,179900,179900,177000,174000,169900,169900,174500,179900,185000,188250,188250,185000,180000,185000,185000,185000,179900,179000
"Washington",13,204950,209000,210000,212000,210000,210000,210000,209000,209000,193925,184900,175000,165000,159900,159000,150000,150000,150000,150000,155000,154500,149900,149900,149000,140000,147500,149900,149875,154000,154950,157500,154900,150000,149950,170000,169000,165000,169900,175000,179925,187000,189500,189950,189900,193000,190000,179950,179000,174900,175000,180000,189900,197500,199900,199950,199950,199900,199000,189000,175000,184500,193000,199500,202900,210000,215000,215000,215000,215000,215000,209900,199950,199900,202500,212000,219950,224972.5,229950,235000,235000,234995,236250,233500,229900,229000,235000,249000,249900,253950,259950,264462,265000,269000,265000,264900,255000,250000
"Massachusetts",14,224900,239850,239900,239900,239900,239500,237500,237500,239900,236900,234900,227900,229000,228000,225000,225000,229900,229900,226900,228000,225000,222900,214900,209900,218000,219900,220000,228924,229000,229000,220000,219900,221250,224500,235000,229900,234900,239900,249000,249900,259000,259900,255000,249900,250000,249900,249900,249900,249000,259900,259000,259900,259900,259900,254900,254700,259000,255900,255000,254900,258900,260000,265000,264900,269000,269000,259900,259000,259900,259900,259900,259900,259900,264900,279200,279900,280000,284900,280000,279000,289900,289000,289900,289000,289000,296999.5,319000,324900,320000,325000,324900,319900,325000,325500,329000,325000,329900
"Indiana",15,78300,79900,79900,79900,79900,79900,79900,79900,79900,79900,78000,74900,74900,74900,78900,79900,79900,79900,79900,74500,64900,74500,74900,69900,71500,70000,72900,74900,74900,74900,74500,74900,72900,74000,79900,79500,79000,79897,79900,79900,81950,82500,82500,80000,81900,82000,79900,79000,78000,78900,79900,82000,84500,84900,84000,82500,80000,79900,79900,77900,77900,79500,79900,79900,80000,80000,79900,79900,79900,79000,77900,74900,74900,74900,75000,78500,79900,79700,79000,78000,77000,79000,78900,77775,76900,79900,82000,85000,86500,89000,89900,89900,89900,89900,89000,85000,86900
"Arizona",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,125000,125000,125000,129000,134950,139000,136900,135000,135900,130350,135900,132900,134900,138000,139900,139900,139900,145000,145000,144900,144000,150000,154000,155000,157250,155000,154086.5,149900,150000,152900,157900,157500,149500,144000,149900,149500,150000,155000,158900,164900,165000,179500,189500,192839,194900,199900,209950,214000,206000,199900
"Tennessee",17,109900,109900,110000,112900,110000,110000,109945.5,110000,119000,115000,118000,115000,112650,110000,110000,109900,110950,111900,110000,107000,102900,99900,98500,87900,89900,89900,89900,1e+05,99500,99500,103050,102700,99900,99900,114900,113900,114900,115900,116000,117700,119500,119700,116000,117500,116900,115000,114650,114998,115000,117600,118500,119000,124900,122500,120000,121900,122000,119900,119900,119900,119000,119900,114900,118500,117900,117000,118250,114900,114900,118000,115900,114250,115900,118000,119900,124900,126900,129900,139900,139900,142500,144900,144900,144800,144350,145000,149900,149999.5,159900,158950,164900,164900,168500,169000,169437,169900,169900
"Missouri",18,89900,89900,92000,94900,92500,90000,89900,90000,94900,93900,90000,89900,85000,85000,85000,85000,87000,87900,79900,79500,84900,82500,84500,80000,79999,79900,80000,80050,84900,82000,79950,79900,79900,79900,84900,80000,80000,84650,85000,87000,87900,88900,87500,85000,85000,85000,81000,79900,79900,80000,84750,85997,89500,88500,87500,87350,85000,85000,84900,84420,82225,85000,85600,89900,89900,89000,87900,85000,84900,84925,83900,79900,79900,82000,85000,89900,89900,89900,89900,89900,89900,89900,89000,85000,84900,85900,89900,94900,95600,99000,97800,99500,99900,99500,95000,93500,90000
"Maryland",19,190000,189000,194900,195000,189000,184997.5,179900,185000,190000,194990,199900,195945,189999,189900,185000,179900,180000,184400,184900,189000,184950,175000,184670,199900,185000,194900,189900,169800,162000,174900,174900,174900,169900,174900,189000,189250,189900,185000,189000,189900,189000,199000,195000,195000,195000,199900,184900,179000,179900,189999,195000,194900,199932,209000,199990,199900,199990,198000,198100,194995,188500,189900,195000,192499.5,190000,198000,179900,195000,199900,199000,199900,199000,199000,189945,194484,199900,199000,204900,205000,2e+05,205000,2e+05,2e+05,199900,205000,212000,214900,215500,215000,212000,215000,214900,217750,214900,217500,219000,218950
"Wisconsin",20,135900,135900,135000,134900,134900,132900,133900,130000,134900,131000,129900,127000,124900,124900,124900,121900,124900,124900,124900,122900,119900,119900,119000,114900,111900,109900,114000,117900,117900,115000,115000,114900,114900,114900,124900,122900,119900,119900,119900,124900,124900,125000,127000,126999,124974.5,124900,120000,119900,119900,119900,120000,124900,126000,127300,129000,126000,126000,125500,124900,124900,124900,123900,124900,127500,129900,130900,132000,130950,134900,130850,133400,131900,132000,130000,134900,138000,139900,139900,139000,138500,135000,135000,134900,134900,132000,130000,134900,135000,139900,140650,144900,144900,144900,145000,144900,144900,146900
