"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"Connecticut",27,,,144900,143000,145000,144500,144900,145000,139900,137900,134950,134900,129900,130000,129999,132933.5,134900,135000,135000,129900,129000,119900,119900,119900,115900,119000,119900,119900,120000,121450,122000,119900,124900,124900,124900,125000,128450,129900,129900,133750,138900,134900,129900,128513,127900,127250,124900,119900,118000,115000,114900,119900,119900,119900,122900,124900,129900,129500,124900,119900,124900,129000,125000,129703,129000,129000,129000,124900,129900,134900,129900,129700,128422,127500,129900,129900,129900,139000,139900,139900,143999.5,139900,139900,139900,139900,139900,149900,150000,155000,158000,155000,149900,149900,149900,144450,145000,145000
"Iowa",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000,99500,1e+05,92000,99250,97000,99450,115000,118500,115000,115000,105000,95000,89900,85950,89900,90000,89000
"Mississippi",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74500,80950,87000,90000,89900,90000,89500,92000,96950,93500,93500,98500,85000,89000,89000,89900,90500,89900,89250,92500,89900,89900,89450,89900
"Arkansas",30,105000,94500,94500,99900,99900,99900,94900,94900,1e+05,1e+05,99500,94500,87500,81950,89000,86900,89450,84900,89000,88500,85000,84000,89900,89000,85950,79900,80950,85000,85000,88100,82500,79000,83000,89500,89900,90000,89900,89900,89900,89900,89900,89900,89900,89900,89900,89900,83900,89450,89900,89500,89000,89900,89900,89900,89900,89900,89900,90750,89900,93250,95000,89900,90999.5,94500,99500,99250,111000,114425,110000,106500,104400,98500,99500,98500,1e+05,96500,98000,99000,95000,99000,99000,95000,95000,95000,95000,97900,99500,99125,95000,99000,99900,99000,115000,115000,115000,109000,105000
"Kansas",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54900,54500,59900,59250,57000,59000,57900,56000,61250,65000,63250,60000,59000,59500,59700,55500,50900,52348.5,57000,55000,54975,54975,55000,55000,55000,51900,49900,49950,55000,55000,54900,57500,59999.5,66989,65000,60000,66000,65000,58000,58000,56000
"Nevada",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119500,115000,115000,114900,114990,110000,114900,129888,133300,135000,125000,125000,129000,129900,139000,139900,145000,152900,145600,146500,135000,138500,136450,135000
"New Mexico",33,175000,175000,169900,159450,165000,165000,157000,159900,154305,150000,149900,149700,149900,149000,149000,146000,147900,139900,140600,145000,139900,135000,139000,140000,139900,145250,142500,133500,129900,138250,139000,132500,129700,129000,148000,145000,139000,139000,129900,139000,143200,135000,140000,145000,145480,143500,138950,145000,143010,139000,139000,132500,139000,135000,129950,125000,129700,122000,129949.5,129500,128900,129999,129700,135000,139948.5,147450,143760,141250,140000,135000,123750,120950,120000,125000,129000,120000,125000,130000,145950,140000,149900,154530,154900,152000,142500,142000,140000,135000,147160,149700,149500,149000,143000,144900,141000,143000,139000
"West Virginia",34,99900,99900,104900,99900,98200,109900,94000,99700,99500,99900,98950,95950,96900,89200,89900,95000,92499.5,89900,89900,88700,85800,85800,80000,84700,84700,85000,83900,79900,79900,82000,84750,84450,80000,75900,77000,80000,84000,89900,97500,94900,99500,92950,89000,85000,85000,85000,79900,79900,79900,79000,79250,83700,83450,83450,79900,79900,79900,85000,87750,88500,88750,89500,89000,88250,89500,87500,83250,80000,87000,85000,85000,79900,79000,85000,85000,85000,82500,79900,84500,79999.5,79900,79900,79900,79999,82250,79999.5,79974.5,79900,79900,81964.5,79900,83212,79900,79900,82000,81925,79900
"Nebraska",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119500,110000,118900,124900,129400,133450,129900,115000,109450,109900,115000,119700,125900,120450
"Idaho",36,124900,114650,124950,115000,125000,134950,134992,139000,139950,139700,139900,139000,127200,128900,124900,119900,115000,119000,114900,115000,120000,115000,125000,124900,121500,124925,127900,125000,115000,119000,124900,119950,128450,125000,139900,139250,139000,139000,135000,137500,134950,129950,139250,140500,139700,130000,130000,130000,129000,130000,131000,130000,137645,135000,130000,134900,130000,134950,130000,127450,132700,149000,140000,140000,149900,166000,169900,167000,169900,167000,159000,151950,153900,155000,149900,154400,154900,159900,155000,157500,164950,169500,179900,182450,175500,178200,179000,186900,185000,185950,185000,179500,179000,179500,189000,189450,189900
"Hawaii",37,299000,289000,289000,292000,292000,285000,277950,287500,290000,275000,265000,259950,265000,259900,260000,250000,250000,250000,266500,280000,289000,289000,285000,289000,299000,307500,305000,299000,290000,289000,289000,297500,289000,278500,309000,315000,315000,317000,319000,325000,324000,299900,325000,325000,325000,319000,324000,321500,329950,330000,338000,345000,348500,325000,317500,320000,319950,314999.5,334900,345000,350000,349000,349950,349900,333000,350000,349000,349000,349700,349900,359000,355000,369000,345000,368000,372000,359900,364000,359700,358000,359900,365000,369000,369900,370000,359000,359000,359000,375000,372000,375000,375000,375000,382157,389000,399000,415000
"Maine",38,149900,144950,140000,145000,149000,149000,149000,142950,139950,139900,139900,137000,138950,126500,129900,139000,139250,138000,132000,134900,130500,127500,125000,125000,124900,125000,125000,127500,125000,126450,129000,125000,125000,125000,125000,125000,119900,119000,120000,119949.5,120000,120000,121450,120450,124900,122900,119950,120700,119950,116807,119817.5,119499.5,122250,124950,124000,120000,119900,124900,120500,120000,119900,119900,119900,120000,119900,124900,125000,125000,125000,119900,121500,125000,124000,120950,125000,122500,125000,124900,125000,129000,129000,125000,125000,125000,125000,125000,124950,125000,129000,134500,129650,129950,129800,129900,132950,127500,125000
"New Hampshire",39,,,,,,,,,,,,,,,,,109000,107900,104500,104000,99947.5,95000,95000,89900,89900,89900,89900,89500,89900,90000,92950,92500,89900,89900,89000,89900,89000,89900,94500,95000,95000,95000,95000,97450,99500,102000,99900,99250,98000,89900,95000,98500,98500,98700,98500,99900,99900,99000,99000,95000,92900,90000,89900,99900,109000,109900,110000,112250,112000,109900,108000,104000,99900,104900,109900,109450,104000,109900,110000,110000,104900,105000,104900,112450,115000,109700,109950,111700,118000,119000,114450,115000,115000,109900,110250,112500,109900
"Rhode Island",40,159900,161950,169900,169000,169900,169900,165000,169900,169900,159900,159900,159000,158900,155000,155000,153050,150000,151100,144900,144900,142000,129900,132900,124900,128900,129900,134900,137000,149000,146000,144900,147000,149900,149900,150000,149900,154900,154900,155000,155000,169000,172376,169900,164900,161997.5,155000,149500,149000,139000,140000,149000,158000,152000,154900,159450,150000,150000,149900,149900,149000,149000,149000,149900,154950,162450,159900,164900,169900,169900,164900,165000,158450,159000,152950,165900,169900,172000,169900,169000,169900,174900,175000,169900,155000,172400,155000,178250,199000,194900,179450,185000,185000,189450,179900,196000,189450,197000
"Montana",41,149900,149900,149900,149000,149900,149900,149000,143900,143900,143950,141250,149000,147500,147250,148900,145000,149000,149000,148900,148900,145000,139900,139950,139900,139000,139900,142000,147900,149900,154710,154710,149700,147900,149900,149900,145900,139950,148900,146700,149950,155000,157500,159700,159900,157500,159900,160000,162000,159000,155000,159000,159450,164450,160000,161650,158950,161000,159000,160000,152900,150000,165000,157000,158950,159805,150000,151450,155000,159000,155000,154000,159000,152500,163450,159950,162000,169000,169900,179000,179900,179250,175000,175000,176250,178500,179900,182900,182900,182900,184600,185000,188500,188500,185000,184800,180000,179900
"Delaware",42,149900,142000,137000,129900,135000,135000,139789,146900,148450,139950,140000,140000,139644.5,134900,137200,144104,139700,123000,124900,121500,119900,99900,114900,116450,118400,120000,124950,128500,125450,130000,136450,139900,133945,139900,134945,144000,143500,162450,149900,165200,149400,139900,139900,140000,139900,139900,139900,144900,149950,144900,139900,142450,142450,142250,139900,142900,143950,129900,129900,122450,119900,124000,128750,142500,125000,119950,127450,135000,140000,149900,144994,147950,139900,135000,132500,132500,139900,139000,138000,139000,139000,135000,134950,140000,139000,139584.5,156450,139000,140000,158450,159450,159450,162450,157900,149500,137450,146000
"Alaska",43,113000,113000,113000,114900,115750,120000,116500,119000,115750,119000,116500,113450,113500,110000,110000,113000,113000,110000,110000,110000,1e+05,94500,109950,109000,105000,104950,110000,110000,1e+05,109900,110000,110000,109000,105000,109950,105000,106000,109450,107000,110000,114900,108000,109950,99900,105000,105000,99900,99250,114900,116250,117500,119900,126000,128000,119000,118500,116000,119000,119500,112000,119900,119500,124900,124950,125000,120000,125000,115000,115000,119000,117000,125000,122250,120000,120000,119000,115000,117000,118750,119000,121750,120000,120900,118250,110000,115500,116450,115000,113450,111500,118000,118247.5,121000,120000,115000,115000,110000
"Vermont",44,115000,115000,116500,118500,119000,119000,118500,119000,119500,119000,116250,119000,119900,115000,119000,122500,118000,115000,109000,109000,104000,99900,99000,94000,89000,92900,93500,90000,92000,89000,88500,94000,88000,89500,89000,79999,79000,78000,78000,79949.5,84900,92000,94900,94900,90950,89700,87500,79900,79900,85000,84000,95000,99000,98500,93500,98500,97500,95000,96450,94500,98200,95000,99000,104950,118500,113950,112900,112000,115900,115000,115000,114900,115000,115000,114900,117250,118000,120250,119250,115000,114000,110000,109000,109000,100500,100500,106850,1e+05,109000,109000,110000,108500,1e+05,99000,98500,97500,94000
"District of Columbia",45,282000,284450,299900,310000,299900,297000,299000,299900,309000,299900,299900,299000,295950,299000,3e+05,299000,299900,306000,270000,310000,299900,294000,299900,299000,275000,298250,3e+05,312000,319000,325000,320000,315000,314500,315000,312000,312000,310000,304950,314900,325000,329250,335000,337000,332000,329000,329000,329000,325000,325000,329000,339900,335000,336000,337500,329950,326250,349500,349900,336777.5,330000,334000,325000,334950,339247.5,349000,349900,334900,365000,368999.5,369900,369000,364900,365500,369900,359000,369950,369500,367250,365000,354250,344000,359949.5,350000,354000,350000,369900,378750,379900,375058.5,389000,389000,385000,389900,388750,388750,379450,384900
"Wyoming",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177000,176000,174900,174000,175000,159900,162000,169450,165500,155000,164900,160000,161250,156000,150000,158900,156900,164450,159500,164950,165000,165000,164000
