"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
"Virginia",11,214999,220000,225490,224000,214900,210000,199000,199000,2e+05,209995,210000,199990,202420,204900,196997.5,199000,199000,204990,209000,216446,215000,224900,227900,224990,189900,219990,224900,226745,225000,229990,229990,229900,229000,239900,234995,235000,239895,254990,249900,249720,250995,250000,254990,247440,249990,254990,249000,249990,252990,249000,249000,235000,239900,242400,239990,235000,233416,234622.5,229500,225000,225000,227950,225000,229900,229975,229900,224900,225900,229975,220000,222375,219995,230000,229500,239525,235000,239999,230000,235000,229945,226000,224900,214500,2e+05,199900,199950,210000,225000,228800,225000,213000,215000,210000,210000,199900,191900,185000
"Washington",12,299000,299950,295000,289950,289950,293975,288500,280000,279999,275000,265000,259990,255000,249900,249950,243000,244000,243000,243000,244657,239950,239900,242820,240000,214975,229000,234950,234950,229900,229900,229000,229900,215000,229900,221000,239500,247000,259950,260000,269950,275000,285000,280000,269300,271007,260000,249900,265000,259000,249000,249500,250000,259995,265000,275000,269900,269000,265000,265750,264975,275000,279900,289000,279900,284990,284995,275000,272250,275000,270000,280000,287500,285000,285000,296500,299950,307500,315000,325000,325000,325000,329450,329000,324900,324950,324900,325000,329900,329975,335000,339950,349500,350000,369000,375000,375000,360000
"Massachusetts",13,249900,249999,259000,260000,264900,259900,259900,255000,255000,255000,252000,249900,239900,239000,239900,239900,249900,249900,249900,249900,249900,249900,238000,229000,229900,234700,239900,245900,249900,258700,249900,250000,249900,249900,251950,249900,249000,249250,254900,269777,279900,295000,299000,299000,299000,295000,289000,279000,269900,279000,285000,299000,304900,309900,299900,299900,299814,299000,299000,289000,279900,284900,289000,299900,319900,324900,319000,303300,319000,319900,309000,3e+05,290000,292865,299900,319900,319900,325000,325000,315000,319900,319900,319783,299900,299900,299450,309900,328000,339900,349900,339900,339900,350000,351000,349900,344450,335000
"Indiana",14,85000,89900,89000,85000,85900,89000,89000,85000,84000,86995,88900,89250,84000,79900,84000,82250,85900,88900,87500,85950,88900,85500,86450,88900,84000,84529.5,83900,89450,79900,79700,79900,82700,79800,79900,74950,79900,84900,81900,80750,80000,82900,84900,80750,79900,79900,83250,80000,78000,78000,76700,79900,82950,87000,87000,83950,85000,80000,80000,79900,80000,80000,79950,79900,79900,79900,78250,75000,75250,79900,75900,74900,72490,69900,69900,69900,72500,74700,75000,75000,74900,75000,79900,79900,79900,80000,79900,79900,79900,80000,82000,84950,89900,84900,84000,79000,79900,79900
"Arizona",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149000,158357.5,159900,165000,176500,178500,175000,175000,175000,174000,175000,175000,175000,175000,176900,179000,179000,179900,185000,190000,179900,175000,179000,179000,179500,181499.5,182008,183200,180499,185000,187200,198250,199900,202500,209900,209000,205000,215000,209000,215000,225000,224900,218900,220000,221000,220000,223785,221956,223950,231000,242000,250000,250000,249993,250000,250000,265000,269900,254700,259000
"Tennessee",16,142000,138700,135000,134900,135000,134971,134900,115900,115900,125000,129900,130000,117900,119000,119900,118000,114000,114900,113200,110000,107500,109900,110000,110000,109900,110000,110000,111760,111720,115000,117500,115900,112500,115900,115000,112250,112500,114900,112500,110000,114900,115000,119000,116000,115000,115000,116900,119000,118500,119000,119900,124900,124900,123900,124900,125000,124900,119929,119964.5,119900,119900,118450,115000,115000,125000,119900,118500,104900,104450,1e+05,110000,109900,110000,110000,114950,119000,119950,125000,125000,127200,125000,125250,129500,132900,132250,139000,137000,134950,145900,132900,130000,135000,143250,144900,145900,135000,128450
"Missouri",17,,,,,,,,,,,,,,122250,123400,120615.5,124900,125000,124900,123500,121231,125000,125000,127000,125000,125000,120615.5,125000,125000,122900,120000,119925,119900,119900,122900,119900,124900,121000,119900,118000,124945,125000,120000,120000,123500,120000,120000,119895,119900,120000,129175,129900,119900,125000,125000,128900,129000,127900,125000,121000,120000,124000,120000,120000,124900,125900,129250,125000,129900,129900,129900,125250,126900,129000,129900,129900,130000,126360,124900,124900,125000,125000,129250,129900,129900,132000,136750,139900,137500,140000,145000,144950,145000,145900,149900,149900,149700
"Maryland",18,230000,229972.5,249950,250000,242400,199900,199900,199900,224900,249000,249990,249990,249990,249990,239990,239990,239990,250000,249990,259990,261990,264808.5,259990,261240,239990,264945,255990,267990,269990,267990,264900,264990,274945,278822.5,280053,285990,282990,281990,291990,295000,295000,299990,291790,290495,294995,299990,295990,299994.5,299994.5,305490,310990,317490,319990,320000,327990,325000,325000,327158.5,325000,324995,327352,319236.5,313265,322117,324995,325000,314995,325000,334995,325000,320980,320980,322995,299900,299000,299161,288990,288990,288990,299900,291990,299209,299659,269450,259250,275000,299900,279000,277000,269185,259000,269185,270500,260795,260795,264900,249900
"Wisconsin",19,119500,118700,120000,129900,129000,129900,129900,128000,129900,135000,134900,128400,125000,123500,123950,114900,115000,119900,124900,119900,120000,119900,119000,119900,118665,114900,115000,119900,119900,119000,117950,117750,114220,110000,119000,117950,112250,115000,117900,119900,124900,124000,124900,123000,119900,120000,124900,119000,114994,114900,118900,124900,124900,129900,129900,129125,129900,125000,123900,119900,119900,119900,121900,128900,134900,130000,134900,129900,128900,124650,120000,119900,119900,119900,119900,124900,124900,129900,129900,130000,129900,129900,128980,126900,119900,120000,125000,129900,130000,139000,135900,134900,132000,129900,132000,130000,130000
"Minnesota",20,144900,140425,148400,146900,149900,149900,145000,134900,139950,148000,140000,135000,129900,129900,129650,124900,125000,129900,127500,129900,129900,125000,129000,124900,119000,129500,134900,137500,137900,140900,148800,147750,145600,148850,159900,150000,150000,155000,162500,159900,154900,157000,159900,159900,164900,160000,159900,159900,159450,159900,170000,171950,175000,179900,180000,174900,169950,169900,169900,167700,169900,168850,176075,179900,187750,189900,189450,182900,182000,180000,179900,175900,184000,175950,179450,179900,182750,181250,187900,194500,194900,199350,194700,189900,189900,189900,199000,204999.5,209900,216900,215000,215000,214900,209000,209900,205950,204999.5
"Colorado",21,248000,245000,239900,240950,249900,250000,250000,249000,244950,239900,236300,239900,235000,227000,229900,225000,225000,225000,235000,239129.5,249000,247089,250000,250000,239900,256950,249995,244900,246500,242443,259000,257000,249000,249900,245807.5,248400,249900,254950,249950,250000,250000,259000,259155,260470,264000,250000,250000,260000,263947.5,265000,265000,269997.5,276995,279000,278497.5,278995,279000,290000,289000,284995,289950,289495,295000,298000,299997,299900,311495,315000,313495,323000,319495,347000,344950,351000,380000,379800,362500,394900,399900,399000,419500,397500,394900,409950,399000,399250,425000,429900,440000,475000,499000,525000,499900,475000,470000,462450,449000
"Alabama",22,144900,149950,152450,139900,134900,134900,134900,130000,129900,130000,130100,134900,129900,123800,123900,137000,129900,127900,129900,132650,129900,128900,129775,125000,124900,129775,132800,129900,120900,125000,120000,119900,119900,115250,111500,119900,119900,119900,119900,124900,125000,129900,132900,132450,131000,129450,129900,129900,129900,129900,129400,129900,129400,123900,122000,122000,120000,124900,125000,124900,125000,125000,135000,139000,119000,125000,124900,124950,119900,119900,120000,119900,119900,119900,119900,119900,124650,119900,125950,123900,129700,139900,139900,139900,146900,147500,139900,148000,139900,139000,135000,138000,137500,129000,124000,122450,125000
"Louisiana",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265000,269000,258912.5,250500,275000,267000,259000,259000,249900,242000,249000,249900,249000,233000
"Kentucky",24,140000,139890,139900,139900,139900,139800,135000,133450,129900,136500,135000,129900,128500,129900,135000,135000,136900,135000,137250,139000,139850,139900,139900,139000,135900,134900,129900,137900,136900,136900,134950,134900,129900,129900,134450,135000,138950,135450,136900,138900,139000,139900,142900,144950,140000,140000,143425,140000,140000,139900,139900,138500,139900,139900,135000,135000,136450,135300,139900,139900,139999,144900,149000,145000,139900,144193,141627,143900,141700,140000,140000,137300,137700,130000,132900,132900,139000,140000,140000,139900,139900,144950,140000,142500,144500,142500,139999.5,146450,149500,149900,144950,144900,144900,149900,149000,149900,150000
"Oregon",25,259900,250000,250000,249999,250000,250000,254450,255000,250000,255000,250000,244900,234994,235000,239000,236000,239900,239900,239250,239000,239972.5,239900,235000,233000,225950,239450,239000,239000,229900,235000,237600,229900,209838.5,235450,235000,249900,249000,249900,249900,250000,255000,250000,250000,250000,250000,249950,229000,249700,250000,255000,255000,259900,259000,249994.5,249900,254950,254900,249994.5,247000,239450,234000,240000,245450,249900,254700,260000,250000,250000,259700,269000,265000,264000,265000,265000,267250,269950,285000,289000,298750,292995,289900,289900,289000,289000,289000,299950,305000,325000,326250,335000,339950,335000,359900,358500,350000,349000,349000
"Oklahoma",26,132000,137900,138900,138900,137700,135000,139950,139900,142500,143956.5,140000,137000,137000,137000,144990,149000,154900,150000,145000,147900,147950,144900,135000,135000,137500,143800,141000,139500,139500,135000,134000,145000,142500,145500,139000,148500,144950,140000,149000,149900,149900,149000,145450,149000,155000,149900,149990,149900,150000,153500,155900,159000,159000,160000,174900,169900,162749.5,169900,181450,170000,169900,173700,166250,157000,159900,165000,160000,160000,169900,169000,164900,169000,169900,178048,180000,180000,179000,180000,180000,189000,170000,170000,174700,184500,174900,184900,185000,189900,180000,185000,185000,189900,175000,174900,179000,187200,188500
"Connecticut",27,190000,195900,198000,199000,194900,194000,189900,189900,189900,189900,189000,184900,184900,184150,185000,189900,189900,194900,189900,189900,189000,188950,182000,179900,177900,179000,179900,189900,189000,184900,179900,179900,179900,179900,179900,179000,175000,175450,179000,183900,189900,190000,189950,190000,189900,189900,189900,187896.5,184250,189000,189000,189900,199900,199900,199900,199000,195000,190000,189900,189000,189000,189900,189900,189000,189900,194950,189900,189900,189900,189000,189000,180000,179900,179900,184900,194500,199000,199000,199500,198000,197750,195000,194500,189000,189000,189900,194900,199900,209900,213950,215000,209500,210000,214900,209900,210000,205000
"Iowa",28,120000,119900,120000,119900,117975,119900,119950,120000,119900,125000,125000,125000,119900,120000,120000,119950,124600,125000,124900,120000,119900,119900,119900,119900,119900,115000,115000,111900,114900,114900,115000,119975,114900,120000,120000,125000,124900,125000,124900,124900,120000,124900,119000,117000,124900,123800,123900,120000,119900,120000,125000,123950,124000,125000,124250,118500,119000,117000,117000,119000,115000,115000,119700,124950,134900,129950,129900,129900,129925,131425,127700,132675,129900,134694,132925,129975,129900,129900,130450,135000,135000,139950,134900,129900,129500,129000,135000,134894,134888,134894,136750,136000,135000,139000,139450,139500,139700
